invoice_id,title,vendor_name,department,category,amount,invoice_date,fraud_label,content
f89a15a7-32c2-4789-b10f-8518d8581d0f,"f89a15a7-32c2-4789-b10f-8518d8581d0f — Ellis, Baker and Wright 21405.62 USD","Ellis, Baker and Wright",Sales,Services,21405.62,2026-05-18,0,"Invoice f89a15a7-32c2-4789-b10f-8518d8581d0f from vendor Ellis, Baker and Wright (vendor_id 3f365c2e-30df-46ca-a7ee-290c9d950b5e). Vendor country Monaco, risk score 0.18. Department Sales, category Services. Amount 21405.62 USD via Cheque on 2026-05-18 at 16:00, approved by Harold Wagner. Notes: President painting large industry notice step. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
cade0300-c762-4c67-8f55-95572f6aef3d,"cade0300-c762-4c67-8f55-95572f6aef3d — Sellers, George and Burns 59559.53 USD","Sellers, George and Burns",Finance,Software,59559.53,2025-12-30,0,"Invoice cade0300-c762-4c67-8f55-95572f6aef3d from vendor Sellers, George and Burns (vendor_id a9887757-db3e-40ac-b3b0-95384cd80b94). Vendor country Bouvet Island (Bouvetoya), risk score 0.15. Department Finance, category Software. Amount 59559.53 USD via Cheque on 2025-12-30 at 12:00, approved by Paula Russell. Notes: Program painting somebody game brother impact measure chance. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
6c297f2d-a5f8-4d0b-8f96-f2e6683d270e,6c297f2d-a5f8-4d0b-8f96-f2e6683d270e — Smith PLC 43852.03 USD,Smith PLC,Operations,Services,43852.03,2026-03-08,0,"Invoice 6c297f2d-a5f8-4d0b-8f96-f2e6683d270e from vendor Smith PLC (vendor_id 885f18ed-c2ef-480a-9844-d922d9464292). Vendor country Mongolia, risk score 0.06. Department Operations, category Services. Amount 43852.03 USD via Cheque on 2026-03-08 at 10:00, approved by Christina White. Notes: Administration building enjoy never us sea call. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
7a05efa0-61cf-4ea2-b141-42192c3be7f7,7a05efa0-61cf-4ea2-b141-42192c3be7f7 — Ray-Bush 18542.25 USD,Ray-Bush,HR,Consulting,18542.25,2025-12-14,0,"Invoice 7a05efa0-61cf-4ea2-b141-42192c3be7f7 from vendor Ray-Bush (vendor_id b282b075-04eb-4f29-8c56-95506e77fb47). Vendor country Aruba, risk score 0.32. Department HR, category Consulting. Amount 18542.25 USD via Corporate Card on 2025-12-14 at 09:00, approved by Michael Fritz. Notes: Method more hold institution. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
550b1949-aacb-4dc9-875c-c4ef0e04da6c,550b1949-aacb-4dc9-875c-c4ef0e04da6c — Mack-Peterson 893.82 USD,Mack-Peterson,IT,Services,893.82,2025-12-31,0,"Invoice 550b1949-aacb-4dc9-875c-c4ef0e04da6c from vendor Mack-Peterson (vendor_id 3a0db054-91e3-4bc0-a6a3-e63610261cce). Vendor country French Polynesia, risk score 0.03. Department IT, category Services. Amount 893.82 USD via Corporate Card on 2025-12-31 at 14:00, approved by Dana Carter. Notes: Today together option pattern yes and. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
b5c8447f-0450-43f4-b1c5-505fb2ab52bc,b5c8447f-0450-43f4-b1c5-505fb2ab52bc — Zimmerman Inc 12355.82 USD,Zimmerman Inc,HR,Travel,12355.82,2026-04-22,1,"Invoice b5c8447f-0450-43f4-b1c5-505fb2ab52bc from vendor Zimmerman Inc (vendor_id b4d1498a-8021-431c-bd10-0f9b309d1a79). Vendor country Denmark, risk score 0.18. Department HR, category Travel. Amount 12355.82 USD via Cheque on 2026-04-22 at 02:00, approved by Jerry Ortiz. Notes: Scientist job serious record safe rich operation. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. Fraud signals: off-hours payment."
9fa3fb47-cf8c-49ef-bf28-e48e981b055c,9fa3fb47-cf8c-49ef-bf28-e48e981b055c — Wilson-Zamora 60464.87 USD,Wilson-Zamora,Marketing,Equipment,60464.87,2026-05-07,1,"Invoice 9fa3fb47-cf8c-49ef-bf28-e48e981b055c from vendor Wilson-Zamora (vendor_id 13bdfae1-aeca-4368-b49f-333ac4ffcfa3). Vendor country Egypt, risk score 0.14. Department Marketing, category Equipment. Amount 60464.87 USD via Cheque on 2026-05-07 at 11:00, approved by Brittany Smith. Notes: Have power here just meet open war best. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. Fraud signals: policy limit violation."
88f8446d-5764-429d-ae37-15714b043a38,88f8446d-5764-429d-ae37-15714b043a38 — Hopkins LLC 28616.2 USD,Hopkins LLC,Finance,Marketing,28616.2,2026-01-31,0,"Invoice 88f8446d-5764-429d-ae37-15714b043a38 from vendor Hopkins LLC (vendor_id 5a680b5e-b210-4083-a6d1-591b0b04720c). Vendor country Jamaica, risk score 0.31. Department Finance, category Marketing. Amount 28616.2 USD via Corporate Card on 2026-01-31 at 14:00, approved by Justin Merritt. Notes: Meet up expect himself serious well among war. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
22963b8e-d0b9-4845-b487-eeed6daa082f,"22963b8e-d0b9-4845-b487-eeed6daa082f — Brown, Valdez and Lucas 2192.33 USD","Brown, Valdez and Lucas",HR,Software,2192.33,2026-05-18,0,"Invoice 22963b8e-d0b9-4845-b487-eeed6daa082f from vendor Brown, Valdez and Lucas (vendor_id 682843f7-e7df-4384-89a2-f543f74a5c99). Vendor country Bahamas, risk score 0.09. Department HR, category Software. Amount 2192.33 USD via Corporate Card on 2026-05-18 at 15:00, approved by Jessica Ramirez. Notes: Fire girl close explain main difference college voice. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
24b78765-3933-4510-b5f8-046c8a84fdae,24b78765-3933-4510-b5f8-046c8a84fdae — Gray Group 35073.41 USD,Gray Group,Sales,Equipment,35073.41,2026-01-24,0,"Invoice 24b78765-3933-4510-b5f8-046c8a84fdae from vendor Gray Group (vendor_id 80e89dfe-55f8-4b3e-9d76-c1dccc589eb3). Vendor country Estonia, risk score 0.16. Department Sales, category Equipment. Amount 35073.41 USD via Cheque on 2026-01-24 at 12:00, approved by Ashley Hall. Notes: Cell deal stuff senior agree. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
51c8019e-c586-464a-8f24-0763397bbab6,51c8019e-c586-464a-8f24-0763397bbab6 — Ramos PLC 22705.53 USD,Ramos PLC,IT,Travel,22705.53,2026-05-22,0,"Invoice 51c8019e-c586-464a-8f24-0763397bbab6 from vendor Ramos PLC (vendor_id f6d89681-ac67-48a2-9b07-48b7dd1d30c2). Vendor country Bolivia, risk score 0.37. Department IT, category Travel. Amount 22705.53 USD via ACH on 2026-05-22 at 12:00, approved by Kimberly Lloyd. Notes: Major state hard. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
16b4f243-d705-4aba-9cc0-3c7786afb268,16b4f243-d705-4aba-9cc0-3c7786afb268 — Hicks Inc 52759.88 USD,Hicks Inc,Operations,Equipment,52759.88,2026-01-28,0,"Invoice 16b4f243-d705-4aba-9cc0-3c7786afb268 from vendor Hicks Inc (vendor_id 4cd27438-060b-4cbb-81d5-38ea7e742100). Vendor country Saudi Arabia, risk score 0.03. Department Operations, category Equipment. Amount 52759.88 USD via Wire on 2026-01-28 at 13:00, approved by Jessica Wallace. Notes: Store far body relationship. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
20df87a1-4d61-4ea5-afac-2adc1824c85e,"20df87a1-4d61-4ea5-afac-2adc1824c85e — Gill, Romero and Rodriguez 54770.22 USD","Gill, Romero and Rodriguez",Finance,Consulting,54770.22,2026-05-11,0,"Invoice 20df87a1-4d61-4ea5-afac-2adc1824c85e from vendor Gill, Romero and Rodriguez (vendor_id ffc059ff-f27d-4c09-bf92-a5f0d67bfbc7). Vendor country Niue, risk score 0.39. Department Finance, category Consulting. Amount 54770.22 USD via Corporate Card on 2026-05-11 at 08:00, approved by Jeffrey Baker. Notes: Year rule bring government. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
443fd814-e514-4411-a7b3-d37dbe56e770,443fd814-e514-4411-a7b3-d37dbe56e770 — Ibarra-Suarez 31075.06 USD,Ibarra-Suarez,IT,Software,31075.06,2025-12-22,0,"Invoice 443fd814-e514-4411-a7b3-d37dbe56e770 from vendor Ibarra-Suarez (vendor_id 08a32a6f-0989-480f-8ca8-9545c298f00e). Vendor country Heard Island and McDonald Islands, risk score 0.15. Department IT, category Software. Amount 31075.06 USD via Wire on 2025-12-22 at 09:00, approved by Monica Murphy. Notes: Friend law save public available reach throughout. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
105644ab-0418-45c2-9213-fcd9ff53ae81,105644ab-0418-45c2-9213-fcd9ff53ae81 — Hicks Inc 49695.91 USD,Hicks Inc,Sales,Equipment,49695.91,2025-12-15,0,"Invoice 105644ab-0418-45c2-9213-fcd9ff53ae81 from vendor Hicks Inc (vendor_id 4cd27438-060b-4cbb-81d5-38ea7e742100). Vendor country Saudi Arabia, risk score 0.03. Department Sales, category Equipment. Amount 49695.91 USD via Corporate Card on 2025-12-15 at 12:00, approved by Michael Boyd. Notes: Success produce there along play. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
2d094fc9-1203-412b-b162-0a6844850d26,2d094fc9-1203-412b-b162-0a6844850d26 — Davis-Abbott 35012.78 USD,Davis-Abbott,Marketing,Travel,35012.78,2025-12-09,0,"Invoice 2d094fc9-1203-412b-b162-0a6844850d26 from vendor Davis-Abbott (vendor_id 7cb55000-a09b-41f7-81fc-9a96003dbc23). Vendor country Netherlands, risk score 0.29. Department Marketing, category Travel. Amount 35012.78 USD via Wire on 2025-12-09 at 08:00, approved by James Hahn. Notes: Enter charge sport safe executive. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
839c415f-6087-4605-a124-7933de7d068f,"839c415f-6087-4605-a124-7933de7d068f — Stanley, Tucker and Lee 25013.67 USD","Stanley, Tucker and Lee",Operations,Consulting,25013.67,2026-01-13,0,"Invoice 839c415f-6087-4605-a124-7933de7d068f from vendor Stanley, Tucker and Lee (vendor_id 12d06bea-47bc-43fc-8ee8-a8c7ed0d8792). Vendor country Cuba, risk score 0.06. Department Operations, category Consulting. Amount 25013.67 USD via Wire on 2026-01-13 at 09:00, approved by Tiffany Vincent. Notes: About attack newspaper decade concern. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
d03c7286-53bf-4528-97df-b56ddbcbe647,d03c7286-53bf-4528-97df-b56ddbcbe647 — Wilson-Zamora 47808.85 USD,Wilson-Zamora,HR,Equipment,47808.85,2026-02-22,0,"Invoice d03c7286-53bf-4528-97df-b56ddbcbe647 from vendor Wilson-Zamora (vendor_id 13bdfae1-aeca-4368-b49f-333ac4ffcfa3). Vendor country Egypt, risk score 0.14. Department HR, category Equipment. Amount 47808.85 USD via ACH on 2026-02-22 at 14:00, approved by James Silva. Notes: Machine prevent conference feel discussion factor. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
91146b2c-3467-4ee7-9bf0-2f8a54eda1ef,91146b2c-3467-4ee7-9bf0-2f8a54eda1ef — Jones Inc 55442.88 USD,Jones Inc,HR,Equipment,55442.88,2026-03-06,0,"Invoice 91146b2c-3467-4ee7-9bf0-2f8a54eda1ef from vendor Jones Inc (vendor_id 149b0222-f096-440c-95a7-127c9e6ad028). Vendor country Peru, risk score 0.36. Department HR, category Equipment. Amount 55442.88 USD via Cheque on 2026-03-06 at 13:00, approved by Jenna Howard. Notes: Far despite while to shake information language. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
dcc92425-5c96-4078-b76d-3431b37731cc,dcc92425-5c96-4078-b76d-3431b37731cc — Jones Inc 53438.72 USD,Jones Inc,Operations,Equipment,53438.72,2026-01-22,1,"Invoice dcc92425-5c96-4078-b76d-3431b37731cc from vendor Jones Inc (vendor_id 149b0222-f096-440c-95a7-127c9e6ad028). Vendor country Peru, risk score 0.36. Department Operations, category Equipment. Amount 53438.72 USD via Corporate Card on 2026-01-22 at 00:00, approved by Christopher Huber. Notes: Girl huge campaign think. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. Fraud signals: off-hours payment."
b47b8760-355a-4ae4-aef9-f6169155efee,b47b8760-355a-4ae4-aef9-f6169155efee — Ford LLC 51480.5 USD,Ford LLC,HR,Consulting,51480.5,2026-05-10,0,"Invoice b47b8760-355a-4ae4-aef9-f6169155efee from vendor Ford LLC (vendor_id 743bbd82-140d-417a-8fad-9f970ce6938e). Vendor country Uzbekistan, risk score 0.04. Department HR, category Consulting. Amount 51480.5 USD via Wire on 2026-05-10 at 11:00, approved by Lindsay Mcdaniel. Notes: Fact medical three. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
9c7e2154-fe9c-4463-8b38-fee33ea7a991,9c7e2154-fe9c-4463-8b38-fee33ea7a991 — Moore-Bernard 152008.43 USD,Moore-Bernard,Operations,Office Supplies,152008.43,2026-04-30,1,"Invoice 9c7e2154-fe9c-4463-8b38-fee33ea7a991 from vendor Moore-Bernard (vendor_id 342ac83c-33a2-4396-ba71-329602148816). Vendor country Guadeloupe, risk score 0.01. Department Operations, category Office Supplies. Amount 152008.43 USD via ACH on 2026-04-30 at 09:00, approved by Raymond Green. Notes: In speak interesting end area magazine. Applicable policy P3: Office Supplies payments capped at $2,000. Office supply purchases capped at 2000 per invoice. Fraud signals: policy limit violation."
4eadbaf4-96c2-4e90-b6ba-2bbd65648d88,4eadbaf4-96c2-4e90-b6ba-2bbd65648d88 — Santiago Ltd 2451.17 USD,Santiago Ltd,IT,Consulting,2451.17,2026-01-17,0,"Invoice 4eadbaf4-96c2-4e90-b6ba-2bbd65648d88 from vendor Santiago Ltd (vendor_id 436c8650-65a2-4a88-b69a-7d6a5ba22931). Vendor country Vietnam, risk score 0.11. Department IT, category Consulting. Amount 2451.17 USD via ACH on 2026-01-17 at 15:00, approved by Amber West. Notes: Occur coach deal personal way. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
c0e2646b-20c0-4226-bd67-77189cc63ade,c0e2646b-20c0-4226-bd67-77189cc63ade — Blake and Sons 40221.39 USD,Blake and Sons,Sales,Travel,40221.39,2026-03-30,0,"Invoice c0e2646b-20c0-4226-bd67-77189cc63ade from vendor Blake and Sons (vendor_id 635d06bd-4e2a-46e6-bee0-75921ef03e88). Vendor country Qatar, risk score 0.09. Department Sales, category Travel. Amount 40221.39 USD via ACH on 2026-03-30 at 09:00, approved by Larry Smith. Notes: Sort bed relate. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
e4da8202-7c7b-4e61-9bd5-3a4b1b649a5a,e4da8202-7c7b-4e61-9bd5-3a4b1b649a5a — Smith PLC 11494.52 USD,Smith PLC,HR,Services,11494.52,2026-05-23,0,"Invoice e4da8202-7c7b-4e61-9bd5-3a4b1b649a5a from vendor Smith PLC (vendor_id 885f18ed-c2ef-480a-9844-d922d9464292). Vendor country Mongolia, risk score 0.06. Department HR, category Services. Amount 11494.52 USD via Corporate Card on 2026-05-23 at 08:00, approved by Kristen Pena. Notes: Decision movement world study how responsibility face. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
99883f67-f349-4c6f-8739-531745aed1f4,"99883f67-f349-4c6f-8739-531745aed1f4 — Walter, Edwards and Rios 21196.27 USD","Walter, Edwards and Rios",Marketing,Consulting,21196.27,2026-01-06,0,"Invoice 99883f67-f349-4c6f-8739-531745aed1f4 from vendor Walter, Edwards and Rios (vendor_id ada3434a-a6d0-466b-92c8-b5569d96c34a). Vendor country Indonesia, risk score 0.32. Department Marketing, category Consulting. Amount 21196.27 USD via Wire on 2026-01-06 at 16:00, approved by Jason Tran. Notes: Vote already after wait bill. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
3049327c-5aca-4968-a86a-465341105534,3049327c-5aca-4968-a86a-465341105534 — Rose-Obrien 4566.05 USD,Rose-Obrien,Marketing,Consulting,4566.05,2026-02-18,0,"Invoice 3049327c-5aca-4968-a86a-465341105534 from vendor Rose-Obrien (vendor_id ac343645-6ed0-417d-898e-2c48859cb036). Vendor country Croatia, risk score 0.28. Department Marketing, category Consulting. Amount 4566.05 USD via ACH on 2026-02-18 at 16:00, approved by Mr. Eric Hall. Notes: Almost seek spend help husband. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
e424c194-8775-44d0-bc5f-961729c92bec,"e424c194-8775-44d0-bc5f-961729c92bec — Ellis, Baker and Wright 54148.79 USD","Ellis, Baker and Wright",HR,Services,54148.79,2026-05-06,0,"Invoice e424c194-8775-44d0-bc5f-961729c92bec from vendor Ellis, Baker and Wright (vendor_id 3f365c2e-30df-46ca-a7ee-290c9d950b5e). Vendor country Monaco, risk score 0.18. Department HR, category Services. Amount 54148.79 USD via ACH on 2026-05-06 at 09:00, approved by Shannon Jones. Notes: Reveal several indeed address store painting charge. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
72274e9e-6b82-469c-b89d-bb4bbb0c8f7e,72274e9e-6b82-469c-b89d-bb4bbb0c8f7e — Harvey Group 28745.57 USD,Harvey Group,Finance,Travel,28745.57,2026-04-21,0,"Invoice 72274e9e-6b82-469c-b89d-bb4bbb0c8f7e from vendor Harvey Group (vendor_id 0028cb3f-84d1-41cd-8074-e88468e9a952). Vendor country Palestinian Territory, risk score 0.2. Department Finance, category Travel. Amount 28745.57 USD via Wire on 2026-04-21 at 15:00, approved by Cheyenne Obrien. Notes: Size interesting sea few learn. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
db497ae0-336f-409e-85f7-523a195bda6c,db497ae0-336f-409e-85f7-523a195bda6c — Wilson-Zamora 58887.42 USD,Wilson-Zamora,Sales,Equipment,58887.42,2025-12-26,0,"Invoice db497ae0-336f-409e-85f7-523a195bda6c from vendor Wilson-Zamora (vendor_id 13bdfae1-aeca-4368-b49f-333ac4ffcfa3). Vendor country Egypt, risk score 0.14. Department Sales, category Equipment. Amount 58887.42 USD via Cheque on 2025-12-26 at 11:00, approved by Laura Bennett. Notes: Behavior whom night low traditional mouth. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
3ad165f6-0a7c-4a48-a99e-34286009d128,3ad165f6-0a7c-4a48-a99e-34286009d128 — Mitchell-Horton 7855.12 USD,Mitchell-Horton,Sales,Services,7855.12,2026-01-21,0,"Invoice 3ad165f6-0a7c-4a48-a99e-34286009d128 from vendor Mitchell-Horton (vendor_id 3cfc48ba-d5cf-40d5-a65f-6a933fe55a0c). Vendor country Saint Martin, risk score 0.18. Department Sales, category Services. Amount 7855.12 USD via ACH on 2026-01-21 at 16:00, approved by Jonathan Long. Notes: Several research laugh official agent side. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
c00ed31b-d0b3-45c0-a57b-0bc0956ed5fa,"c00ed31b-d0b3-45c0-a57b-0bc0956ed5fa — Huff, Novak and House 33649.36 USD","Huff, Novak and House",Sales,Office Supplies,33649.36,2026-02-27,0,"Invoice c00ed31b-d0b3-45c0-a57b-0bc0956ed5fa from vendor Huff, Novak and House (vendor_id 5675530f-b565-45a7-b604-c336d9b0cb75). Vendor country Thailand, risk score 0.35. Department Sales, category Office Supplies. Amount 33649.36 USD via ACH on 2026-02-27 at 09:00, approved by Brian Collins. Notes: Special wish believe college. Applicable policy P3: Office Supplies payments capped at $2,000. Office supply purchases capped at 2000 per invoice. No fraud signals detected on this invoice."
9bb80a24-8dfa-4e77-8525-253dcb94072f,"9bb80a24-8dfa-4e77-8525-253dcb94072f — Ellis, Baker and Wright 36223.18 USD","Ellis, Baker and Wright",Operations,Services,36223.18,2026-05-15,0,"Invoice 9bb80a24-8dfa-4e77-8525-253dcb94072f from vendor Ellis, Baker and Wright (vendor_id 3f365c2e-30df-46ca-a7ee-290c9d950b5e). Vendor country Monaco, risk score 0.18. Department Operations, category Services. Amount 36223.18 USD via Corporate Card on 2026-05-15 at 18:00, approved by David Thomas DDS. Notes: Model style set arrive management in scientist. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
45b9fe2c-aec3-41b1-be9f-e62c8339985a,45b9fe2c-aec3-41b1-be9f-e62c8339985a — Smith-Spencer 17790.06 USD,Smith-Spencer,Operations,Office Supplies,17790.06,2026-05-09,0,"Invoice 45b9fe2c-aec3-41b1-be9f-e62c8339985a from vendor Smith-Spencer (vendor_id 0134efee-1514-4d24-a2a5-fce4e4aa44ab). Vendor country Namibia, risk score 0.29. Department Operations, category Office Supplies. Amount 17790.06 USD via Cheque on 2026-05-09 at 11:00, approved by Michael George. Notes: Environmental decide none. Applicable policy P3: Office Supplies payments capped at $2,000. Office supply purchases capped at 2000 per invoice. No fraud signals detected on this invoice."
b41dcb86-9d3e-4fb7-976b-c070cba66bfe,"b41dcb86-9d3e-4fb7-976b-c070cba66bfe — Calhoun, Schmidt and Brown 188090.19 USD","Calhoun, Schmidt and Brown",Operations,Consulting,188090.19,2026-03-07,1,"Invoice b41dcb86-9d3e-4fb7-976b-c070cba66bfe from vendor Calhoun, Schmidt and Brown (vendor_id ecd9442f-4b64-4a9d-9d05-3d4fe24ea154). Vendor country Malawi, risk score 0.3. Department Operations, category Consulting. Amount 188090.19 USD via Corporate Card on 2026-03-07 at 10:00, approved by Dr. David Murray MD. Notes: Teach yeah bank bit recognize heart series. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. Fraud signals: policy limit violation."
2f8706c1-cf75-4597-964a-e125cd03dde4,2f8706c1-cf75-4597-964a-e125cd03dde4 — Smith-Bowen 31598.41 USD,Smith-Bowen,Operations,Services,31598.41,2026-01-06,0,"Invoice 2f8706c1-cf75-4597-964a-e125cd03dde4 from vendor Smith-Bowen (vendor_id 2192127e-d671-4030-ac79-cdf0f5fb6dcf). Vendor country Saint Helena, risk score 0.09. Department Operations, category Services. Amount 31598.41 USD via ACH on 2026-01-06 at 09:00, approved by Carol Kim. Notes: Although interest color sort. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
d3bd5863-eddb-440b-b865-f76d804c669e,d3bd5863-eddb-440b-b865-f76d804c669e — Heath Inc 44615.21 USD,Heath Inc,IT,Consulting,44615.21,2026-03-07,0,"Invoice d3bd5863-eddb-440b-b865-f76d804c669e from vendor Heath Inc (vendor_id 95f760a1-319b-4d89-9397-99c890eef911). Vendor country Malaysia, risk score 0.4. Department IT, category Consulting. Amount 44615.21 USD via Wire on 2026-03-07 at 09:00, approved by Kimberly Ross. Notes: Brother yet result they even. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
5f634cf8-27c4-4e54-9e96-fe3ecf917734,5f634cf8-27c4-4e54-9e96-fe3ecf917734 — Santiago Ltd 50719.76 USD,Santiago Ltd,Marketing,Consulting,50719.76,2026-02-04,0,"Invoice 5f634cf8-27c4-4e54-9e96-fe3ecf917734 from vendor Santiago Ltd (vendor_id 436c8650-65a2-4a88-b69a-7d6a5ba22931). Vendor country Vietnam, risk score 0.11. Department Marketing, category Consulting. Amount 50719.76 USD via Cheque on 2026-02-04 at 09:00, approved by Kristy Martin. Notes: Model daughter pass research mind. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
99cc30bc-33f1-45c4-ac5b-06936a101cc2,99cc30bc-33f1-45c4-ac5b-06936a101cc2 — Anderson Group 46006.61 USD,Anderson Group,Sales,Consulting,46006.61,2026-01-22,0,"Invoice 99cc30bc-33f1-45c4-ac5b-06936a101cc2 from vendor Anderson Group (vendor_id 0b6194a7-6d35-4f80-a251-9f6475f8730a). Vendor country Yemen, risk score 0.08. Department Sales, category Consulting. Amount 46006.61 USD via Corporate Card on 2026-01-22 at 18:00, approved by Timothy Ho. Notes: Clearly resource listen fish. Applicable policy P2: Consulting payments capped at $50,000. Consulting invoices above 50000 require dual sign-off. No fraud signals detected on this invoice."
1065a053-78b1-433e-a292-c16df9699d70,1065a053-78b1-433e-a292-c16df9699d70 — Mcbride-Rodriguez 57033.26 USD,Mcbride-Rodriguez,Marketing,Software,57033.26,2026-01-09,0,"Invoice 1065a053-78b1-433e-a292-c16df9699d70 from vendor Mcbride-Rodriguez (vendor_id 4aa00b85-929f-48ca-94c6-5f8564294040). Vendor country Congo, risk score 0.32. Department Marketing, category Software. Amount 57033.26 USD via Cheque on 2026-01-09 at 16:00, approved by Willie Smith. Notes: Current behind learn behind person. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
45c1dd1f-d6fa-41cf-85b4-5aa582313f98,45c1dd1f-d6fa-41cf-85b4-5aa582313f98 — Davis-Abbott 15416.05 USD,Davis-Abbott,IT,Travel,15416.05,2026-03-26,0,"Invoice 45c1dd1f-d6fa-41cf-85b4-5aa582313f98 from vendor Davis-Abbott (vendor_id 7cb55000-a09b-41f7-81fc-9a96003dbc23). Vendor country Netherlands, risk score 0.29. Department IT, category Travel. Amount 15416.05 USD via Cheque on 2026-03-26 at 11:00, approved by Mark Ware. Notes: Pick until ever star test once. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
f1d79e3a-382b-4635-8ce6-5e93b4fce680,f1d79e3a-382b-4635-8ce6-5e93b4fce680 — Davis-Abbott 3644.72 USD,Davis-Abbott,Finance,Travel,3644.72,2026-02-01,0,"Invoice f1d79e3a-382b-4635-8ce6-5e93b4fce680 from vendor Davis-Abbott (vendor_id 7cb55000-a09b-41f7-81fc-9a96003dbc23). Vendor country Netherlands, risk score 0.29. Department Finance, category Travel. Amount 3644.72 USD via ACH on 2026-02-01 at 15:00, approved by Jennifer Scott. Notes: Political dark or bill describe condition nor. Applicable policy P1: Travel payments capped at $5,000. Travel expenses above 5000 require VP approval. No fraud signals detected on this invoice."
7e0a93ec-2ceb-4291-ae47-dfb362a6b1c2,7e0a93ec-2ceb-4291-ae47-dfb362a6b1c2 — Mack-Peterson 40912.66 USD,Mack-Peterson,Marketing,Services,40912.66,2025-12-31,0,"Invoice 7e0a93ec-2ceb-4291-ae47-dfb362a6b1c2 from vendor Mack-Peterson (vendor_id 3a0db054-91e3-4bc0-a6a3-e63610261cce). Vendor country French Polynesia, risk score 0.03. Department Marketing, category Services. Amount 40912.66 USD via Wire on 2025-12-31 at 12:00, approved by Maria Reyes. Notes: Sign option everyone southern the protect list. Applicable policy P4: * payments capped at $100,000. Any single payment above 100000 requires CFO approval. No fraud signals detected on this invoice."
